input shapes: (-1, 20, 10, 1) (1, 46) 
 [height_sum, hole_sum, combo, is_hold, 6 * 7 type] -> length = 43 
outer =   43 | pre-training avg score = 1955.100 | loss =  192.342 | mse =  192.342 | dataset size =   72240 | new dataset size =   12037 | time elapsed:  200.6 sec | coef = [1.0, 0.5, 1.0, 0.2001953125] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   44 | pre-training avg score = 1700.100 | loss =  190.833 | mse =  190.833 | dataset size =   72231 | new dataset size =   12034 | time elapsed:  196.6 sec | coef = [1.0, 0.5, 1.0, 0.2001953125] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   45 | pre-training avg score = 1835.100 | loss =  171.378 | mse =  171.378 | dataset size =   72177 | new dataset size =   12022 | time elapsed:  200.5 sec | coef = [1.0, 0.5, 1.0, 0.2001953125] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   46 | pre-training avg score = 4510.100 | loss =  169.231 | mse =  169.231 | dataset size =   72186 | new dataset size =   12031 | time elapsed:  200.1 sec | coef = [1.0, 0.5, 1.0, 0.2001953125] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   47 | pre-training avg score = 1393.400 | loss =  192.996 | mse =  192.996 | dataset size =   72207 | new dataset size =   12040 | time elapsed:  197.5 sec | coef = [1.0, 0.5, 1.0, 0.2001953125] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   48 | pre-training avg score = 2025.100 | loss =  226.258 | mse =  226.258 | dataset size =   72252 | new dataset size =   12053 | time elapsed:  201.2 sec | coef = [1.0, 0.5, 1.0, 0.2001953125] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   49 | pre-training avg score = 1383.433 | loss =  224.886 | mse =  224.886 | dataset size =   72238 | new dataset size =   12038 | time elapsed:  200.2 sec | coef = [1.0, 0.5, 1.0, 0.2001953125] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   50 | pre-training avg score = 2080.100 | loss =  215.670 | mse =  215.670 | dataset size =   72251 | new dataset size =   12040 | time elapsed:  201.1 sec | coef = [1.0, 0.5, 1.0, 0.2001953125] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   51 | pre-training avg score = 3720.100 | loss =  201.303 | mse =  201.303 | dataset size =   72215 | new dataset size =   12028 | time elapsed:  213.3 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   52 | pre-training avg score = 4240.100 | loss =  189.027 | mse =  189.027 | dataset size =   72181 | new dataset size =   12025 | time elapsed:  209.6 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
