input shapes: (-1, 20, 10, 1) (1, 46) 
 [height_sum, hole_sum, combo, is_hold, 6 * 7 type] -> length = 43 
outer =   41 | pre-training avg score =  230.086 | loss = 2967.283 | mse = 2967.283 | dataset size =   72252 | new dataset size =   12045 | time elapsed:  191.6 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   42 | pre-training avg score =  217.587 | loss = 2906.735 | mse = 2906.735 | dataset size =   72222 | new dataset size =   12037 | time elapsed:  192.4 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   43 | pre-training avg score =  207.600 | loss = 3022.372 | mse = 3022.372 | dataset size =   72231 | new dataset size =   12039 | time elapsed:  194.2 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   44 | pre-training avg score =  283.850 | loss = 2921.825 | mse = 2921.825 | dataset size =   72214 | new dataset size =   12031 | time elapsed:  192.9 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   45 | pre-training avg score =  206.338 | loss = 2849.813 | mse = 2849.813 | dataset size =   72218 | new dataset size =   12037 | time elapsed:  192.3 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   46 | pre-training avg score =  216.337 | loss = 3064.840 | mse = 3064.840 | dataset size =   72200 | new dataset size =   12031 | time elapsed:  191.4 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   47 | pre-training avg score =  177.562 | loss = 2904.696 | mse = 2904.696 | dataset size =   72219 | new dataset size =   12040 | time elapsed:  190.9 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   48 | pre-training avg score =  216.337 | loss = 2949.818 | mse = 2949.818 | dataset size =   72201 | new dataset size =   12031 | time elapsed:  194.5 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   49 | pre-training avg score =  224.544 | loss = 2791.247 | mse = 2791.247 | dataset size =   72234 | new dataset size =   12044 | time elapsed:  195.1 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   50 | pre-training avg score =  218.989 | loss = 2870.673 | mse = 2870.673 | dataset size =   72241 | new dataset size =   12042 | time elapsed:  195.0 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   51 | pre-training avg score =  258.643 | loss = 2848.560 | mse = 2848.560 | dataset size =   72222 | new dataset size =   12035 | time elapsed:  193.7 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   52 | pre-training avg score =  258.657 | loss = 2683.799 | mse = 2683.799 | dataset size =   72262 | new dataset size =   12047 | time elapsed:  193.5 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   53 | pre-training avg score =  284.371 | loss = 2760.204 | mse = 2760.204 | dataset size =   72226 | new dataset size =   12034 | time elapsed:  194.9 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   54 | pre-training avg score =  303.417 | loss = 2640.776 | mse = 2640.776 | dataset size =   72227 | new dataset size =   12037 | time elapsed:  192.5 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   55 | pre-training avg score =  280.086 | loss = 2972.212 | mse = 2972.212 | dataset size =   72220 | new dataset size =   12034 | time elapsed:  191.8 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   56 | pre-training avg score =  175.656 | loss = 3341.925 | mse = 3341.925 | dataset size =   72195 | new dataset size =   12030 | time elapsed:  193.3 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   57 | pre-training avg score =  189.090 | loss = 3130.538 | mse = 3130.538 | dataset size =   72242 | new dataset size =   12047 | time elapsed:  197.1 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
